provincia,macro_sector,anio,vab,participacion_pct
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2016,201.2120989975078,3.572015730012951
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2016,156.09349989185137,2.7710482607379086
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2016,152.8150409835841,2.712847452491896
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2016,77.8720225513562,1.3824222840834877
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2017,1573.2059399917896,27.759541037010898
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2017,909.7687084966287,16.053055201299564
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2017,886.9069818223345,15.649655351566409
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2017,663.3939311290309,11.705721791882137
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2017,596.3654448409484,10.522990422477024
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2017,250.4684340154323,4.419566819435945
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2017,207.6232454867252,3.6635546922459596
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2017,183.33351384417037,3.234957402362219
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2017,160.07969904984762,2.8246390774432184
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2017,154.15927087795106,2.7201719097211745
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2017,81.95690042780026,1.446146294555442
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2018,1487.6486035463076,26.497901277329976
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2018,859.9888140954926,15.318065463300856
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2018,856.4103262832149,15.25432566846905
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2018,734.2719058386883,13.078803976455886
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2018,574.9104028022945,10.240267130591238
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2018,256.41380946038095,4.567226287866962
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2018,200.16303326882655,3.5652910790119807
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2018,194.39856557305853,3.4626147510440073
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2018,191.4885045547624,3.4107809312898
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2018,178.58888804500688,3.181013791404687
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2018,79.93009108335667,1.4237096432355503
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2019,1211.4286905251945,23.82757941227056
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2019,898.0490197818891,17.663717643741627
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2019,695.9663533772379,13.68895559686235
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2019,674.4013655367369,13.264794055772036
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2019,579.3166301345993,11.39457329791056
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2019,251.5837429249415,4.9483982509787126
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2019,203.68022752163563,4.006184461321518
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2019,168.33224486536798,3.310925326059802
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2019,164.78954726022332,3.241244040499651
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2019,163.93132685161495,3.2243637114309367
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2019,72.6658647142148,1.4292642031522471
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2020,1355.2443571663946,28.483266284067415
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2020,838.9009604019903,17.631240679761813
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2020,767.4153602420413,16.128822776993744
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2020,522.8564106269208,10.988910076228997
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2020,442.3013340184077,9.295878346976043
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2020,257.5625163249935,5.4132095798710065
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2020,159.47536667282475,3.3517050343517143
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2020,145.66420471980507,3.0614348690342577
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2020,112.09982242769097,2.3560098780124026
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2020,105.17019094626532,2.2103693241947937
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2020,51.346506512216095,1.0791531505078147
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2021,1585.6122888721015,29.112240535574244
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2021,944.13434723406,17.334544142645953
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2021,891.3996851277575,16.366322479270117
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2021,548.206082618436,10.065201595785638
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2021,494.16377727516794,9.07297127359931
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2021,255.92207029764052,4.698793596110947
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2021,185.6462575066011,3.40851199312146
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2021,170.9600752784353,3.138869992629797
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2021,170.1684903498843,3.1243362941928954
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2021,137.52133986135323,2.5249263977803995
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2021,62.81404664439177,1.1532816992892367
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2022,1717.3501095647118,29.307527873486073
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2022,1014.7989729608414,17.318104805998626
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2022,986.0473160823072,16.827441905822653
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2022,584.4386178220532,9.97376771734854
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2022,494.3147006794474,8.435753308397212
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2022,259.4898382785647,4.4283373703938755
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2022,233.03592927656686,3.976886806457773
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2022,185.9020162645552,3.1725205553989655
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2022,164.06484357884165,2.7998571458820236
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2022,151.39271117448922,2.5836002093443717
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2022,68.92260445914245,1.1762023014698848
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2023,1545.5455928057415,27.561873820605438
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2023,1044.7080579802926,18.63038645217222
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2023,927.5388049229168,16.54089508844001
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2023,600.5003638422945,10.708784868263184
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2023,441.85000091984193,7.879556597796045
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2023,269.15359396928346,4.7998437767705955
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2023,240.89698672027407,4.295940787935578
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2023,183.1824652044257,3.2667117784252997
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2023,156.23527055268593,2.7861596793686547
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2023,128.37139077943138,2.289260240078229
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2023,69.5665194589652,1.2405869101447378
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2024,1121.2590637338888,23.014192926370136
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2024,1054.7485416799561,21.649043661858965
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2024,671.8235574269236,13.789388610706503
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2024,619.3264101378069,12.711868245544453
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2024,398.50985879397234,8.179539474850271
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2024,278.0871227710674,5.7078251590494515
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2024,248.08372469885046,5.091996030871664
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2024,159.06459035598093,3.264850460174646
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2024,139.90434147201017,2.871580359985182
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2024,112.22844145774476,2.303523857308473
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2024,68.99730261891216,1.4161912132802632
Tucumán,"Administración pública, salud y educación",2004,1398.3375187166819,18.853159217168873
Tucumán,Comercio,2004,1320.3317587554686,17.801442451566608
Tucumán,Industria manufacturera,2004,1268.0256528736368,17.09622262515067
Tucumán,"Agro, pesca y silvicultura",2004,925.8709011467517,12.483103170887617
Tucumán,Servicios financieros e inmobiliarios,2004,722.245633344779,9.737714777080912
Tucumán,Transporte y comunicaciones,2004,602.225890379399,8.119542273630799
Tucumán,Resto / no clasificado,2004,389.50731376998056,5.251552865074099
Tucumán,Otros servicios,2004,255.33807077160233,3.442608982472068
Tucumán,Construcción,2004,227.13527067429345,3.062363245310895
Tucumán,Minería y energía,2004,214.46516790782758,2.8915379176937854
Tucumán,Hotelería y gastronomía,2004,93.50992403187396,1.2607524739636766
Tucumán,"Administración pública, salud y educación",2005,1568.608857869588,19.12858339214859
Tucumán,Comercio,2005,1422.61376814235,17.34822926837769
Tucumán,Industria manufacturera,2005,1325.2140122529288,16.160476602339507
Tucumán,"Agro, pesca y silvicultura",2005,1075.0983829345578,13.110412433000262
Tucumán,Servicios financieros e inmobiliarios,2005,761.0151877854837,9.280288332693138
Tucumán,Transporte y comunicaciones,2005,673.3312583485784,8.211016443802299
Tucumán,Resto / no clasificado,2005,459.28352148958345,5.600786389403123
Tucumán,Construcción,2005,291.9837724796183,3.5606301169407706
Tucumán,Otros servicios,2005,279.2223115596082,3.4050089955953284
Tucumán,Minería y energía,2005,233.6503366299814,2.8492762401586345
Tucumán,Hotelería y gastronomía,2005,110.31849917774997,1.3452917855406552
Tucumán,"Administración pública, salud y educación",2006,1710.0926402019034,18.816916937605516
Tucumán,Comercio,2006,1577.6171713678762,17.3592298891273
Tucumán,Industria manufacturera,2006,1406.6248118653502,15.47772420336262
Tucumán,"Agro, pesca y silvicultura",2006,1241.9495139207659,13.665727981489612
Tucumán,Servicios financieros e inmobiliarios,2006,804.6106213955649,8.853491836634038
Tucumán,Transporte y comunicaciones,2006,720.1448751376113,7.924077316014195
Tucumán,Resto / no clasificado,2006,570.2016400916544,6.274184595066333
Tucumán,Construcción,2006,361.49015724814006,3.977638464017429
Tucumán,Otros servicios,2006,310.72004372110047,3.4189921154556844
Tucumán,Minería y energía,2006,256.05286499393236,2.8174646092026268
Tucumán,Hotelería y gastronomía,2006,128.55533461570764,1.41455205202465
Tucumán,"Administración pública, salud y educación",2007,1786.2325609001512,18.28782352969054
Tucumán,Comercio,2007,1720.9545458747257,17.61949352312529
Tucumán,Industria manufacturera,2007,1519.6302603702964,15.558293270628129
Tucumán,"Agro, pesca y silvicultura",2007,1196.270606534923,12.247669326463171
Tucumán,Servicios financieros e inmobiliarios,2007,844.1994291110146,8.6430907830208
Tucumán,Transporte y comunicaciones,2007,803.6153922685696,8.22758290339561
Tucumán,Resto / no clasificado,2007,699.1983337266952,7.15853916189038
